airport,category,number,percentage,year
SJT,nonhub,3247,0.00038245994182651183,2005
GRK,nonhub,6194,0.0007295832706108452,2005
VGT,nonhub,2805,0.00033039733194436887,2005
CDC,nonhub,1248,0.0001470003102554625,2005
ITH,nonhub,4256,0.0005013087503583721,2005
ELM,nonhub,5051,0.0005949507749201451,2005
BGR,nonhub,8033,0.0009461967085593994,2005
BGM,nonhub,5531,0.0006514893557876307,2005
AVP,nonhub,9815,0.0011560961900299396,2005
CHA,nonhub,9766,0.0011503245432330504,2005
SCE,nonhub,6701,0.0007893021466521268,2005
CHO,nonhub,8921,0.0010507930831642476,2005
FLO,nonhub,2801,0.00032992617710380647,2005
ISO,nonhub,821,9.670453102542846e-05,2005
ERI,nonhub,7163,0.0008437205307370817,2005
SFB,nonhub,1789,0.00021072400244152438,2005
PGV,nonhub,2247,0.0002646712316859169,2005
MBS,nonhub,4535,0.0005341718004875981,2005
LCK,nonhub,2795,0.00032921944484296293,2005
MGM,nonhub,5718,0.000673515844583922,2005
TVC,nonhub,6590,0.0007762275998265208,2005
DRT,nonhub,652,7.679823901166791e-05,2005
AEX,nonhub,3989,0.0004698591647508333,2005
JLN,nonhub,668,7.868285837391744e-05,2005
LFT,nonhub,5528,0.0006511359896572089,2005
KTN,nonhub,3685,0.00043405139686809245,2005
LCH,nonhub,1703,0.00020059417336943321,2005
COU,nonhub,1799,0.00021190188954293033,2005
TYR,nonhub,4007,0.000471979361533364,2005
FLG,nonhub,2077,0.00024464715096201575,2005
CSG,nonhub,1927,0.0002269788444409265,2005
GNV,nonhub,5812,0.0006845879833371379,2005
SBP,nonhub,6895,0.0008121531564194022,2005
MKG,nonhub,2278,0.0002683226817002753,2005
MQT,nonhub,3936,0.0004636163631133818,2005
FAY,nonhub,4307,0.0005073159745755425,2005
AGS,nonhub,4983,0.0005869411426305846,2005
VLD,nonhub,1251,0.00014735367638588428,2005
MWA,nonhub,1343,0.00015819023771881902,2005
GLH,nonhub,716,8.4336716460666e-05,2005
APN,nonhub,1023,0.00012049785047382865,2005
PAH,nonhub,1931,0.00022744999928148887,2005
FMN,nonhub,3156,0.0003717411692037177,2005
BQK,nonhub,1320,0.00015548109738558534,2005
ABY,nonhub,1599,0.00018834414751481133,2005
DHN,nonhub,1985,0.000233810589629081,2005
OAJ,nonhub,2778,0.0003272170367705728,2005
MEI,nonhub,1256,0.00014794261993658728,2005
GTR,nonhub,1306,0.00015383205544361702,2005
PFN,nonhub,4356,0.0005130876213724317,2005
LYH,nonhub,2983,0.00035136372234939475,2005
MCN,nonhub,981,0.00011555072464792366,2005
APF,nonhub,2007,0.0002364019412521741,2005
EWN,nonhub,3119,0.00036738298692851566,2005
HKY,nonhub,665,7.832949224349565e-05,2005
CKB,nonhub,1439,0.00016949795389231614,2005
TUP,nonhub,1719,0.00020247879273168273,2005
PIB,nonhub,685,8.068526644630755e-05,2005
JST,nonhub,1608,0.0001894042459060767,2005
SGU,nonhub,3250,0.00038281330795693363,2005
HVN,nonhub,2722,0.0003206208690026995,2005
ART,nonhub,1508,0.0001776253748920172,2005
STC,nonhub,1941,0.0002286278863828948,2005
IMT,nonhub,1293,0.00015230080221178928,2005
PKB,nonhub,1551,0.0001826902894280628,2005
SBY,nonhub,3149,0.00037091664823273355,2005
IPT,nonhub,2133,0.00025124331872988906,2005
ATY,nonhub,1098,0.00012933200373437326,2005
VCT,nonhub,915,0.00010777666977864439,2005
BJI,nonhub,1860,0.00021908700086150664,2005
OXR,nonhub,1688,0.0001988273427173243,2005
WFB,nonhub,6013,0.0007082635140753975,2005
JNU,nonhub,3549,0.00041803213228897154,2005
ADQ,nonhub,3477,0.0004095513451588487,2005
ALW,nonhub,995,0.00011719976658989199,2005
LKE,nonhub,2804,0.00033027954323422827,2005
ESC,nonhub,1234,0.00014535126831349417,2005
MGW,nonhub,1839,0.00021661343794855413,2005
EUG,nonhub,6575,0.001289914769494683,1990
MFR,nonhub,5416,0.0010625366375031488,1990
LMT,nonhub,1634,0.0003205658910044581,1990
EAT,nonhub,3551,0.0006966520679050371,1990
YKM,nonhub,4666,0.0009153980706406374,1990
RDD,nonhub,3172,0.0006222980454505147,1990
LWS,nonhub,4062,0.0007969024781273615,1990
CLM,nonhub,3587,0.0007037147191144377,1990
PDT,nonhub,2171,0.00042591710487801626,1990
ACV,nonhub,3553,0.0006970444374166706,1990
PUW,nonhub,4866,0.0009546350218039738,1990
CPR,nonhub,1095,0.0002148223076192666,1990
RDM,nonhub,4303,0.0008441830042791819,1990
CIC,nonhub,1613,0.00031644601113230776,1990
DLH,nonhub,1752,0.00034371569219082655,1990
STS,nonhub,3094,0.0006069956344968135,1990
DRO,nonhub,1178,0.0002311056423520512,1990
HLN,nonhub,4270,0.0008377089073372314,1990
BTM,nonhub,2573,0.0005047833767163224,1990
PIA,nonhub,3065,0.0006013062765781298,1990
CWA,nonhub,1538,0.00030173215444605667,1990
PUB,nonhub,1779,0.000349012680597877,1990
GJT,nonhub,834,0.00016361808635111265,1990
BIS,nonhub,3234,0.0006344615003111491,1990
MSO,nonhub,6159,0.0012083019110749433,1990
LSE,nonhub,2030,0.0003982550543078641,1990
FCA,nonhub,4067,0.000797883401906445,1990
BLI,nonhub,4024,0.0007894474574063276,1990
RAP,nonhub,2533,0.0004969359864836551,1990
GFK,nonhub,1285,0.00025209741122443613,1990
BFL,nonhub,5432,0.0010656755935962157,1990
SGF,nonhub,1041,0.00020422833080516577,1990
SUX,nonhub,2489,0.000488303857227721,1990
IDA,nonhub,2720,0.0005336225358213746,1990
SBA,nonhub,8060,0.0015812491318824555,1990
BZN,nonhub,4520,0.0008867550962914019,1990
MLU,nonhub,2526,0.0004955626931929383,1990
YUM,nonhub,1702,0.0003339064543999925,1990
MOT,nonhub,2005,0.0003933504354124471,1990
FAR,nonhub,2523,0.0004949741389254882,1990
RST,nonhub,2930,0.0005748213345428778,1990
EVV,nonhub,2166,0.00042493618109893283,1990
MOD,nonhub,1699,0.0003333179001325424,1990
CMI,nonhub,2602,0.0005104727346350061,1990
SCK,nonhub,3598,0.0007058727514284212,1990
JAC,nonhub,1574,0.0003087948056554572,1990
ORH,nonhub,2313,0.00045377534020398506,1990
ITH,nonhub,1063,0.00020854439543313279,1990
ELM,nonhub,1535,0.0003011436001786066,1990
FNT,nonhub,1081,0.00021207572103783306,1990
ACY,nonhub,981,0.00019245724545616488,1990
YNG,nonhub,855,0.00016773796622326296,1990
BGM,nonhub,3115,0.0006111155143689638,1990
CHO,nonhub,3707,0.0007272568898124396,1990
ILM,nonhub,2731,0.0005357805681353581,1990
ISO,nonhub,699,0.0001371331443158606,1990
ERI,nonhub,1910,0.0003747128836098623,1990
MGM,nonhub,2462,0.00048300686882067064,1990
TVC,nonhub,534,0.0001047626596061081,1990
GPT,nonhub,1065,0.00020893676494476615,1990
LFT,nonhub,1185,0.00023247893564276795,1990
KTN,nonhub,1553,0.0003046749257833069,1990
FLG,nonhub,1748,0.0003429309531675598,1990
EFD,nonhub,1170,0.00022953616430551772,1990
CSG,nonhub,1044,0.00020481688507261584,1990
GNV,nonhub,3763,0.0007382432361381737,1990
ATW,nonhub,4597,0.0009018613224892864,1990
UCA,nonhub,1046,0.0002052092545842492,1990
FAY,nonhub,3009,0.0005903199302523956,1990
AGS,nonhub,3161,0.0006201400131365313,1990
AVL,nonhub,2951,0.0005789412144150281,1990
OSH,nonhub,1083,0.00021246809054946642,1990
OAJ,nonhub,1069,0.00020972150396803287,1990
LYH,nonhub,2155,0.0004227781487849493,1990
EYW,nonhub,2104,0.00041277272623829855,1990
OXR,nonhub,2466,0.00048379160784393736,1990
JNU,nonhub,2373,0.000465546425552986,1990
ADQ,nonhub,1310,0.0002570020301198532,1990
EUG,nonhub,6890,0.0010524302738212782,1999
MFR,nonhub,5102,0.0007793177441271641,1999
LMT,nonhub,1563,0.00023874434223260634,1999
EAT,nonhub,2674,0.00040844681454253956,1999
YKM,nonhub,3141,0.0004797798969626465,1999
EKO,nonhub,751,0.00011471337237152103,1999
RDD,nonhub,1027,0.00015687168232430372,1999
LWS,nonhub,1748,0.00026700262970095703,1999
CLM,nonhub,1682,0.00025692129471224817,1999
ACV,nonhub,1056,0.00016130135981934249,1999
PUW,nonhub,1699,0.00025951800220933984,1999
GGG,nonhub,1754,0.0002679191146999306,1999
GTF,nonhub,3828,0.0005847174293451164,1999
FAT,nonhub,8790,0.0013426505234962313,1999
MWH,nonhub,1068,0.00016313432981728956,1999
BIL,nonhub,3201,0.0004889447469523818,1999
RDM,nonhub,4134,0.0006314581642927669,1999
FSM,nonhub,5100,0.0007790122491275063,1999
DLH,nonhub,4945,0.0007553363866540233,1999
DRO,nonhub,116,1.7718709980155046e-05,1999
DBQ,nonhub,3470,0.0005300338244063621,1999
HLN,nonhub,1921,0.0002934279471713607,1999
ACT,nonhub,3857,0.0005891471068401553,1999
BTM,nonhub,1032,0.00015763541982344832,1999
PIA,nonhub,8122,0.001240615193610511,1999
CWA,nonhub,5904,0.0009018212389899602,1999
SPS,nonhub,4015,0.000613281211813125,1999
ABR,nonhub,2189,0.000334364277125512,1999
BRD,nonhub,1913,0.0002922059671727293,1999
BIS,nonhub,1770,0.00027036307469719334,1999
MSO,nonhub,3632,0.0005547789193786476,1999
LNK,nonhub,4002,0.000611295494315349,1999
ALO,nonhub,3865,0.0005903690868387866,1999
RFD,nonhub,2628,0.0004014204295504091,1999
LSE,nonhub,4213,0.0006435252167792517,1999
FCA,nonhub,2499,0.0003817160020724781,1999
BLI,nonhub,2757,0.00042112485702834016,1999
FOD,nonhub,1312,0.0002004047197755467,1999
EAU,nonhub,2229,0.0003404741771186689,1999
MCW,nonhub,2214,0.00033818296462123507,1999
RAP,nonhub,2200,0.00033604449962363014,1999
GFK,nonhub,2437,0.0003722456570830849,1999
BFL,nonhub,2001,0.0003056477471576745,1999
SGF,nonhub,6857,0.0010473896063269237,1999
SUX,nonhub,4005,0.0006117537368148359,1999
SPI,nonhub,4045,0.0006178636368079927,1999
SBA,nonhub,7200,0.001099781998768244,1999
