id,airport,latitude,longitude,crs_dep_time,dep_time,cancelled,diverted
4243,"PHX",33.43416667,-112.0080556,"1220","",1.00,0.00
4243,"SEA",47.44898194,-122.3093131,"1220","",1.00,0.00
4244,"BUR",34.20061917,-118.3584969,"1635","",1.00,0.00
4244,"OAK",37.72129083,-122.2207167,"1635","",1.00,0.00
4245,"SJC",37.36186194,-121.9290089,"2115","",1.00,0.00
4245,"ONT",34.056,-117.6011944,"2115","",1.00,0.00
4246,"MSY",29.99338889,-90.25802778,"1115","",1.00,0.00
4246,"TPA",27.97547222,-82.53325,"1115","",1.00,0.00
4247,"ONT",34.056,-117.6011944,"1025","",1.00,0.00
4247,"PHX",33.43416667,-112.0080556,"1025","",1.00,0.00
4248,"SEA",47.44898194,-122.3093131,"0645","",1.00,0.00
4248,"SMF",38.69542167,-121.5907669,"0645","",1.00,0.00
4249,"SMF",38.69542167,-121.5907669,"0850","",1.00,0.00
4249,"ONT",34.056,-117.6011944,"0850","",1.00,0.00
4250,"MCO",28.42888889,-81.31602778,"1430","",1.00,0.00
4250,"MHT",42.93451639,-71.43705583,"1430","",1.00,0.00
4251,"MCO",28.42888889,-81.31602778,"0900","",1.00,0.00
4251,"PVD",41.72399917,-71.42822111,"0900","",1.00,0.00
4252,"OAK",37.72129083,-122.2207167,"2025","",1.00,0.00
4252,"SAN",32.73355611,-117.1896567,"2025","",1.00,0.00
4253,"BWI",39.17540167,-76.66819833,"0950","",1.00,0.00
4253,"JAX",30.49405556,-81.68786111,"0950","",1.00,0.00
4254,"MCI",39.29760528,-94.71390556,"1930","",1.00,0.00
4254,"STL",38.74768694,-90.35998972,"1930","",1.00,0.00
4255,"STL",38.74768694,-90.35998972,"2050","",1.00,0.00
4255,"CMH",39.99798528,-82.89188278,"2050","",1.00,0.00
4256,"DTW",42.21205889,-83.34883583,"1850","",1.00,0.00
4256,"STL",38.74768694,-90.35998972,"1850","",1.00,0.00
4257,"PHX",33.43416667,-112.0080556,"0620","",1.00,0.00
4257,"TUL",36.19837222,-95.88824167,"0620","",1.00,0.00
4258,"STL",38.74768694,-90.35998972,"1240","",1.00,0.00
4258,"IND",39.71732917,-86.29438417,"1240","",1.00,0.00
4259,"TUL",36.19837222,-95.88824167,"1100","",1.00,0.00
4259,"STL",38.74768694,-90.35998972,"1100","",1.00,0.00
4260,"BNA",36.12447667,-86.67818222,"1445","",1.00,0.00
4260,"DTW",42.21205889,-83.34883583,"1445","",1.00,0.00
4261,"BUR",34.20061917,-118.3584969,"0700","",1.00,0.00
4261,"LAS",36.08036111,-115.1523333,"0700","",1.00,0.00
4262,"LAS",36.08036111,-115.1523333,"0835","",1.00,0.00
4262,"BNA",36.12447667,-86.67818222,"0835","",1.00,0.00
4263,"PHX",33.43416667,-112.0080556,"1710","",1.00,0.00
4263,"PDX",45.58872222,-122.5975,"1710","",1.00,0.00
4264,"TPA",27.97547222,-82.53325,"1530","",1.00,0.00
4264,"PHX",33.43416667,-112.0080556,"1530","",1.00,0.00
4265,"ALB",42.74811944,-73.80297861,"1630","",1.00,0.00
4265,"BWI",39.17540167,-76.66819833,"1630","",1.00,0.00
4266,"LAS",36.08036111,-115.1523333,"0830","",1.00,0.00
4266,"SDF",38.17438889,-85.736,"0830","",1.00,0.00
4267,"SDF",38.17438889,-85.736,"1555","",1.00,0.00
4267,"BWI",39.17540167,-76.66819833,"1555","",1.00,0.00
4268,"GEG",47.61985556,-117.5338425,"1335","",1.00,0.00
4268,"PDX",45.58872222,-122.5975,"1335","",1.00,0.00
4269,"LAS",36.08036111,-115.1523333,"1950","",1.00,0.00
4269,"MCI",39.29760528,-94.71390556,"1950","",1.00,0.00
4270,"ONT",34.056,-117.6011944,"1835","",1.00,0.00
4270,"LAS",36.08036111,-115.1523333,"1835","",1.00,0.00
4271,"PDX",45.58872222,-122.5975,"1500","",1.00,0.00
4271,"SJC",37.36186194,-121.9290089,"1500","",1.00,0.00
4272,"SJC",37.36186194,-121.9290089,"1705","",1.00,0.00
4272,"ONT",34.056,-117.6011944,"1705","",1.00,0.00
4273,"ISP",40.7952425,-73.10021194,"1840","",1.00,0.00
4273,"BWI",39.17540167,-76.66819833,"1840","",1.00,0.00
4274,"LAS",36.08036111,-115.1523333,"0935","",1.00,0.00
4274,"MCI",39.29760528,-94.71390556,"0935","",1.00,0.00
4275,"MCI",39.29760528,-94.71390556,"1445","",1.00,0.00
4275,"STL",38.74768694,-90.35998972,"1445","",1.00,0.00
4276,"OAK",37.72129083,-122.2207167,"0630","",1.00,0.00
4276,"ONT",34.056,-117.6011944,"0630","",1.00,0.00
4277,"ONT",34.056,-117.6011944,"0810","",1.00,0.00
4277,"LAS",36.08036111,-115.1523333,"0810","",1.00,0.00
4278,"STL",38.74768694,-90.35998972,"1755","",1.00,0.00
4278,"MCI",39.29760528,-94.71390556,"1755","",1.00,0.00
4279,"ABQ",35.04022222,-106.6091944,"0700","0700",0.00,0.00
4279,"TUS",32.11608333,-110.9410278,"0700","0700",0.00,0.00
4280,"BNA",36.12447667,-86.67818222,"1210","",1.00,0.00
4280,"MCO",28.42888889,-81.31602778,"1210","",1.00,0.00
4281,"DTW",42.21205889,-83.34883583,"1115","",1.00,0.00
4281,"BNA",36.12447667,-86.67818222,"1115","",1.00,0.00
4282,"MCO",28.42888889,-81.31602778,"1520","",1.00,0.00
4282,"PBI",26.68316194,-80.09559417,"1520","",1.00,0.00
4283,"MHT",42.93451639,-71.43705583,"1755","",1.00,0.00
4283,"TPA",27.97547222,-82.53325,"1755","",1.00,0.00
4284,"BNA",36.12447667,-86.67818222,"1430","",1.00,0.00
4284,"MCO",28.42888889,-81.31602778,"1430","",1.00,0.00
4285,"MDW",41.7859825,-87.75242444,"1250","",1.00,0.00
4285,"BNA",36.12447667,-86.67818222,"1250","",1.00,0.00
4286,"MDW",41.7859825,-87.75242444,"1915","",1.00,0.00
4286,"PHX",33.43416667,-112.0080556,"1915","",1.00,0.00
4287,"MCO",28.42888889,-81.31602778,"0845","0845",0.00,0.00
4287,"PBI",26.68316194,-80.09559417,"0845","0845",0.00,0.00
4288,"LGA",40.77724306,-73.87260917,"0800","",1.00,0.00
4288,"ATL",33.64044444,-84.42694444,"0800","",1.00,0.00
4289,"SLC",40.78838778,-111.9777731,"1620","",1.00,0.00
4289,"BIL",45.8076625,-108.5428611,"1620","",1.00,0.00
4290,"CVG",39.04614278,-84.6621725,"1925","",1.00,0.00
4290,"BOS",42.3643475,-71.00517917,"1925","",1.00,0.00
4291,"CVG",39.04614278,-84.6621725,"0920","",1.00,0.00
4291,"PDX",45.58872222,-122.5975,"0920","",1.00,0.00
4292,"EWR",40.69249722,-74.16866056,"0600","0555",0.00,0.00
4292,"CVG",39.04614278,-84.6621725,"0600","0555",0.00,0.00
4293,"ATL",33.64044444,-84.42694444,"0945","",1.00,0.00
4293,"ROC",43.11886611,-77.67238389,"0945","",1.00,0.00
4294,"ROC",43.11886611,-77.67238389,"1235","",1.00,0.00
4294,"SYR",43.11118694,-76.10631056,"1235","",1.00,0.00
4295,"SYR",43.11118694,-76.10631056,"1410","",1.00,0.00
4295,"ATL",33.64044444,-84.42694444,"1410","",1.00,0.00
4296,"JFK",40.63975111,-73.77892556,"1730","",1.00,0.00
4296,"PDX",45.58872222,-122.5975,"1730","",1.00,0.00
4297,"SAN",32.73355611,-117.1896567,"2220","",1.00,0.00
4297,"ATL",33.64044444,-84.42694444,"2220","",1.00,0.00
4298,"CVG",39.04614278,-84.6621725,"1255","",1.00,0.00
4298,"COS",38.80580556,-104.70025,"1255","",1.00,0.00
4299,"RDU",35.87763889,-78.78747222,"1030","",1.00,0.00
4299,"CVG",39.04614278,-84.6621725,"1030","",1.00,0.00
4300,"DFW",32.89595056,-97.0372,"0730","0735",0.00,1.00
4300,"ATL",33.64044444,-84.42694444,"0730","0735",0.00,1.00
4301,"CVG",39.04614278,-84.6621725,"1610","",1.00,0.00
4301,"MEM",35.04241667,-89.97666667,"1610","",1.00,0.00
4302,"MEM",35.04241667,-89.97666667,"1705","",1.00,0.00
4302,"LIT",34.72939611,-92.22424556,"1705","",1.00,0.00
4303,"MSY",29.99338889,-90.25802778,"0810","0806",0.00,0.00
4303,"ATL",33.64044444,-84.42694444,"0810","0806",0.00,0.00
4304,"BNA",36.12447667,-86.67818222,"1700","",1.00,0.00
4304,"ATL",33.64044444,-84.42694444,"1700","",1.00,0.00
4305,"LAS",36.08036111,-115.1523333,"1510","",1.00,0.00
4305,"CVG",39.04614278,-84.6621725,"1510","",1.00,0.00
4306,"CVG",39.04614278,-84.6621725,"1705","",1.00,0.00
4306,"DFW",32.89595056,-97.0372,"1705","",1.00,0.00
4307,"FLL",26.07258333,-80.15275,"1600","",1.00,0.00
4307,"LGA",40.77724306,-73.87260917,"1600","",1.00,0.00
4308,"DFW",32.89595056,-97.0372,"0945","",1.00,0.00
4308,"COS",38.80580556,-104.70025,"0945","",1.00,0.00
4309,"MSY",29.99338889,-90.25802778,"0700","0655",0.00,0.00
4309,"DFW",32.89595056,-97.0372,"0700","0655",0.00,0.00
4310,"AUS",30.19453278,-97.66987194,"0700","0651",0.00,0.00
4310,"ATL",33.64044444,-84.42694444,"0700","0651",0.00,0.00
4311,"MCO",28.42888889,-81.31602778,"0705","0704",0.00,0.00
4311,"ATL",33.64044444,-84.42694444,"0705","0704",0.00,0.00
4312,"SLC",40.78838778,-111.9777731,"2025","",1.00,0.00
4312,"PHX",33.43416667,-112.0080556,"2025","",1.00,0.00
4313,"CVG",39.04614278,-84.6621725,"1515","",1.00,0.00
4313,"BWI",39.17540167,-76.66819833,"1515","",1.00,0.00
4314,"SJC",37.36186194,-121.9290089,"0645","",1.00,0.00
4314,"CVG",39.04614278,-84.6621725,"0645","",1.00,0.00
4315,"ATL",33.64044444,-84.42694444,"1140","",1.00,0.00
4315,"LIT",34.72939611,-92.22424556,"1140","",1.00,0.00
4316,"PIT",40.49146583,-80.23287083,"0850","0847",0.00,0.00
4316,"ATL",33.64044444,-84.42694444,"0850","0847",0.00,0.00
4317,"BNA",36.12447667,-86.67818222,"1400","",1.00,0.00
4317,"ATL",33.64044444,-84.42694444,"1400","",1.00,0.00
4318,"ATL",33.64044444,-84.42694444,"1510","",1.00,0.00
4318,"ORD",41.979595,-87.90446417,"1510","",1.00,0.00
4319,"ATL",33.64044444,-84.42694444,"1035","",1.00,0.00
4319,"MSY",29.99338889,-90.25802778,"1035","",1.00,0.00
4320,"LAX",33.94253611,-118.4080744,"1825","",1.00,0.00
4320,"DFW",32.89595056,-97.0372,"1825","",1.00,0.00
4321,"TUL",36.19837222,-95.88824167,"0745","",1.00,0.00
4321,"SLC",40.78838778,-111.9777731,"0745","",1.00,0.00
4322,"ATL",33.64044444,-84.42694444,"0935","",1.00,0.00
4322,"MDW",41.7859825,-87.75242444,"0935","",1.00,0.00
4323,"FLL",26.07258333,-80.15275,"1715","",1.00,0.00
4323,"TPA",27.97547222,-82.53325,"1715","",1.00,0.00
4324,"TPA",27.97547222,-82.53325,"1915","",1.00,0.00
4324,"LAX",33.94253611,-118.4080744,"1915","",1.00,0.00
4325,"LAX",33.94253611,-118.4080744,"0810","",1.00,0.00
4325,"TPA",27.97547222,-82.53325,"0810","",1.00,0.00
4326,"TPA",27.97547222,-82.53325,"1650","",1.00,0.00
4326,"FLL",26.07258333,-80.15275,"1650","",1.00,0.00
4327,"IAD",38.94453194,-77.45580972,"1915","",1.00,0.00
4327,"ATL",33.64044444,-84.42694444,"1915","",1.00,0.00
4328,"LAX",33.94253611,-118.4080744,"1050","",1.00,0.00
4328,"CVG",39.04614278,-84.6621725,"1050","",1.00,0.00
4329,"ATL",33.64044444,-84.42694444,"2135","",1.00,0.00
4329,"PIT",40.49146583,-80.23287083,"2135","",1.00,0.00
4330,"DEN",39.85840806,-104.6670019,"0925","",1.00,0.00
4330,"DFW",32.89595056,-97.0372,"0925","",1.00,0.00
4331,"DFW",32.89595056,-97.0372,"1325","",1.00,0.00
4331,"TPA",27.97547222,-82.53325,"1325","",1.00,0.00
4332,"SLC",40.78838778,-111.9777731,"0825","",1.00,0.00
4332,"LAS",36.08036111,-115.1523333,"0825","",1.00,0.00
4333,"PHX",33.43416667,-112.0080556,"1120","",1.00,0.00
4333,"SLC",40.78838778,-111.9777731,"1120","",1.00,0.00
4334,"MSP",44.88054694,-93.2169225,"1925","",1.00,0.00
4334,"SLC",40.78838778,-111.9777731,"1925","",1.00,0.00
4335,"SLC",40.78838778,-111.9777731,"2205","",1.00,0.00
4335,"MSO",46.91630556,-114.0905556,"2205","",1.00,0.00
4336,"ATL",33.64044444,-84.42694444,"1235","",1.00,0.00
4336,"EWR",40.69249722,-74.16866056,"1235","",1.00,0.00
4337,"ABQ",35.04022222,-106.6091944,"0910","",1.00,0.00
4337,"CVG",39.04614278,-84.6621725,"0910","",1.00,0.00
4338,"ATL",33.64044444,-84.42694444,"2020","",1.00,0.00
4338,"IAH",29.98047222,-95.33972222,"2020","",1.00,0.00
4339,"MCI",39.29760528,-94.71390556,"1315","",1.00,0.00
4339,"ATL",33.64044444,-84.42694444,"1315","",1.00,0.00
4340,"PWM",43.64616667,-70.30875,"0905","",1.00,0.00
4340,"CVG",39.04614278,-84.6621725,"0905","",1.00,0.00
4341,"BWI",39.17540167,-76.66819833,"1905","",1.00,0.00
4341,"ATL",33.64044444,-84.42694444,"1905","",1.00,0.00
4342,"ATL",33.64044444,-84.42694444,"1250","",1.00,0.00
4342,"JAX",30.49405556,-81.68786111,"1250","",1.00,0.00
4343,"ATL",33.64044444,-84.42694444,"1235","",1.00,0.00
4343,"RIC",37.50516667,-77.31966667,"1235","",1.00,0.00
4344,"HSV",34.6404475,-86.77310944,"0925","",1.00,0.00
4344,"ATL",33.64044444,-84.42694444,"0925","",1.00,0.00
4345,"OKC",35.39308833,-97.60073389,"1750","",1.00,0.00
4345,"ATL",33.64044444,-84.42694444,"1750","",1.00,0.00
4346,"ATL",33.64044444,-84.42694444,"1255","",1.00,0.00
4346,"ELP",31.80666667,-106.3778056,"1255","",1.00,0.00
4347,"GSO",36.09774694,-79.9372975,"1030","",1.00,0.00
4347,"ATL",33.64044444,-84.42694444,"1030","",1.00,0.00
4348,"ATL",33.64044444,-84.42694444,"1245","",1.00,0.00
4348,"LEX",38.03697222,-84.60538889,"1245","",1.00,0.00
4349,"MOB",30.69141667,-88.24283333,"0935","",1.00,0.00
4349,"ATL",33.64044444,-84.42694444,"0935","",1.00,0.00
4350,"LIT",34.72939611,-92.22424556,"0725","0727",0.00,0.00
4350,"DFW",32.89595056,-97.0372,"0725","0727",0.00,0.00
4351,"MSY",29.99338889,-90.25802778,"1335","",1.00,0.00
4351,"ATL",33.64044444,-84.42694444,"1335","",1.00,0.00
4352,"ATL",33.64044444,-84.42694444,"0820","0818",0.00,1.00
4352,"SEA",47.44898194,-122.3093131,"0820","0818",0.00,1.00
4353,"JAX",30.49405556,-81.68786111,"0600","0557",0.00,0.00
4353,"ATL",33.64044444,-84.42694444,"0600","0557",0.00,0.00
4354,"CVG",39.04614278,-84.6621725,"2030","",1.00,0.00
4354,"LAS",36.08036111,-115.1523333,"2030","",1.00,0.00
4355,"SJU",18.43941667,-66.00183333,"1445","",1.00,0.00
4355,"CVG",39.04614278,-84.6621725,"1445","",1.00,0.00
4356,"LAX",33.94253611,-118.4080744,"1335","",1.00,0.00
4356,"DFW",32.89595056,-97.0372,"1335","",1.00,0.00
4357,"ATL",33.64044444,-84.42694444,"0815","0813",0.00,0.00
4357,"MCI",39.29760528,-94.71390556,"0815","0813",0.00,0.00
4358,"TPA",27.97547222,-82.53325,"0850","0849",0.00,0.00
4358,"ATL",33.64044444,-84.42694444,"0850","0849",0.00,0.00
4359,"ATL",33.64044444,-84.42694444,"1555","",1.00,0.00
4359,"LAS",36.08036111,-115.1523333,"1555","",1.00,0.00
4360,"SLC",40.78838778,-111.9777731,"2215","",1.00,0.00
4360,"LAX",33.94253611,-118.4080744,"2215","",1.00,0.00
4361,"LAS",36.08036111,-115.1523333,"0740","",1.00,0.00
4361,"ATL",33.64044444,-84.42694444,"0740","",1.00,0.00
4362,"DFW",32.89595056,-97.0372,"1530","",1.00,0.00
4362,"SEA",47.44898194,-122.3093131,"1530","",1.00,0.00
4363,"TPA",27.97547222,-82.53325,"1245","",1.00,0.00
4363,"DFW",32.89595056,-97.0372,"1245","",1.00,0.00
4364,"ATL",33.64044444,-84.42694444,"1435","",1.00,0.00
4364,"MLU",32.51086556,-92.03768778,"1435","",1.00,0.00
4365,"ATL",33.64044444,-84.42694444,"1540","",1.00,0.00
4365,"PHL",39.87195278,-75.24114083,"1540","",1.00,0.00
4366,"BOS",42.3643475,-71.00517917,"1640","",1.00,0.00
4366,"ATL",33.64044444,-84.42694444,"1640","",1.00,0.00
4367,"ATL",33.64044444,-84.42694444,"2000","",1.00,0.00
4367,"LGA",40.77724306,-73.87260917,"2000","",1.00,0.00
4368,"SNA",33.67565861,-117.8682225,"1125","",1.00,0.00
4368,"ATL",33.64044444,-84.42694444,"1125","",1.00,0.00
4369,"ATL",33.64044444,-84.42694444,"1200","",1.00,0.00
4369,"MEM",35.04241667,-89.97666667,"1200","",1.00,0.00
4370,"LAS",36.08036111,-115.1523333,"0630","",1.00,0.00
4370,"SLC",40.78838778,-111.9777731,"0630","",1.00,0.00
4371,"SLC",40.78838778,-111.9777731,"0955","",1.00,0.00
4371,"JFK",40.63975111,-73.77892556,"0955","",1.00,0.00
4372,"JFK",40.63975111,-73.77892556,"1730","",1.00,0.00
4372,"CVG",39.04614278,-84.6621725,"1730","",1.00,0.00
4373,"ATL",33.64044444,-84.42694444,"1415","",1.00,0.00
4373,"ORF",36.89461111,-76.20122222,"1415","",1.00,0.00
4374,"LAS",36.08036111,-115.1523333,"0550","0549",0.00,1.00
4374,"ATL",33.64044444,-84.42694444,"0550","0549",0.00,1.00
4375,"DFW",32.89595056,-97.0372,"0730","0727",0.00,1.00
4375,"MCO",28.42888889,-81.31602778,"0730","0727",0.00,1.00
4376,"SEA",47.44898194,-122.3093131,"0045","0037",0.00,0.00
4376,"DFW",32.89595056,-97.0372,"0045","0037",0.00,0.00
4377,"MIA",25.79325,-80.29055556,"1720","",1.00,0.00
4377,"ATL",33.64044444,-84.42694444,"1720","",1.00,0.00
4378,"ATL",33.64044444,-84.42694444,"2030","",1.00,0.00
4378,"MSY",29.99338889,-90.25802778,"2030","",1.00,0.00
4379,"CHS",32.89864639,-80.04050583,"1805","",1.00,0.00
4379,"ATL",33.64044444,-84.42694444,"1805","",1.00,0.00
4380,"AUS",30.19453278,-97.66987194,"0530","0525",0.00,0.00
4380,"ATL",33.64044444,-84.42694444,"0530","0525",0.00,0.00
4381,"BDL",41.93887417,-72.68322833,"0630","0627",0.00,0.00
4381,"ATL",33.64044444,-84.42694444,"0630","0627",0.00,0.00
4382,"SFO",37.61900194,-122.3748433,"1635","",1.00,0.00
4382,"SLC",40.78838778,-111.9777731,"1635","",1.00,0.00
4383,"ATL",33.64044444,-84.42694444,"2340","",1.00,0.00
4383,"IAH",29.98047222,-95.33972222,"2340","",1.00,0.00
4384,"ATL",33.64044444,-84.42694444,"1410","",1.00,0.00
4384,"ORD",41.979595,-87.90446417,"1410","",1.00,0.00
4385,"ATL",33.64044444,-84.42694444,"0855","0854",0.00,0.00
4385,"BHM",33.56294306,-86.75354972,"0855","0854",0.00,0.00
4386,"DCA",38.85208333,-77.03772222,"0605","",1.00,0.00
4386,"ATL",33.64044444,-84.42694444,"0605","",1.00,0.00
4387,"SLC",40.78838778,-111.9777731,"2035","",1.00,0.00
4387,"DEN",39.85840806,-104.6670019,"2035","",1.00,0.00
4388,"ATL",33.64044444,-84.42694444,"2205","",1.00,0.00
4388,"SAT",29.53369444,-98.46977778,"2205","",1.00,0.00
4389,"ATL",33.64044444,-84.42694444,"2140","",1.00,0.00
4389,"EWR",40.69249722,-74.16866056,"2140","",1.00,0.00
4390,"CVG",39.04614278,-84.6621725,"1045","",1.00,0.00
4390,"BDL",41.93887417,-72.68322833,"1045","",1.00,0.00
4391,"LEX",38.03697222,-84.60538889,"0910","0907",0.00,0.00
4391,"CVG",39.04614278,-84.6621725,"0910","0907",0.00,0.00
4392,"CVG",39.04614278,-84.6621725,"0915","",1.00,0.00
4392,"JAX",30.49405556,-81.68786111,"0915","",1.00,0.00
4393,"MKE",42.94722222,-87.89658333,"0600","0558",0.00,0.00
4393,"CVG",39.04614278,-84.6621725,"0600","0558",0.00,0.00
4394,"BUF",42.94052472,-78.73216667,"2005","",1.00,0.00
4394,"ATL",33.64044444,-84.42694444,"2005","",1.00,0.00
4395,"ATL",33.64044444,-84.42694444,"1415","",1.00,0.00
4395,"PVD",41.72399917,-71.42822111,"1415","",1.00,0.00
4396,"HOU",29.64541861,-95.27888889,"1030","",1.00,0.00
4396,"ATL",33.64044444,-84.42694444,"1030","",1.00,0.00
4397,"MEM",35.04241667,-89.97666667,"1520","",1.00,0.00
4397,"CVG",39.04614278,-84.6621725,"1520","",1.00,0.00
4398,"BNA",36.12447667,-86.67818222,"1825","",1.00,0.00
4398,"ATL",33.64044444,-84.42694444,"1825","",1.00,0.00
4399,"ATL",33.64044444,-84.42694444,"1605","",1.00,0.00
4399,"CLT",35.21401111,-80.94312583,"1605","",1.00,0.00
4400,"PHL",39.87195278,-75.24114083,"1240","",1.00,0.00
4400,"ATL",33.64044444,-84.42694444,"1240","",1.00,0.00
4401,"ATL",33.64044444,-84.42694444,"2135","",1.00,0.00
4401,"MDT",40.19349528,-76.76340361,"2135","",1.00,0.00
4402,"CAE",33.93884,-81.11953944,"1930","",1.00,0.00
4402,"ATL",33.64044444,-84.42694444,"1930","",1.00,0.00
4403,"ATL",33.64044444,-84.42694444,"2355","",1.00,0.00
4403,"TYS",35.81248722,-83.99285583,"2355","",1.00,0.00
4404,"DCA",38.85208333,-77.03772222,"2105","",1.00,0.00
4404,"ATL",33.64044444,-84.42694444,"2105","",1.00,0.00
4405,"ATL",33.64044444,-84.42694444,"2035","",1.00,0.00
4405,"RSW",26.53616667,-81.75516667,"2035","",1.00,0.00
4406,"PDX",45.58872222,-122.5975,"1145","",1.00,0.00
4406,"ATL",33.64044444,-84.42694444,"1145","",1.00,0.00
4407,"JFK",40.63975111,-73.77892556,"1955","",1.00,0.00
4407,"MIA",25.79325,-80.29055556,"1955","",1.00,0.00
4408,"CVG",39.04614278,-84.6621725,"1440","",1.00,0.00
4408,"BOS",42.3643475,-71.00517917,"1440","",1.00,0.00
4409,"DCA",38.85208333,-77.03772222,"0650","0650",0.00,0.00
4409,"DFW",32.89595056,-97.0372,"0650","0650",0.00,0.00
4410,"DFW",32.89595056,-97.0372,"1030","",1.00,0.00
4410,"SAN",32.73355611,-117.1896567,"1030","",1.00,0.00
4411,"ATL",33.64044444,-84.42694444,"1610","",1.00,0.00
4411,"ORD",41.979595,-87.90446417,"1610","",1.00,0.00
4412,"ATL",33.64044444,-84.42694444,"0855","0850",0.00,1.00
4412,"SHV",32.4466275,-93.82559833,"0855","0850",0.00,1.00
4413,"PDX",45.58872222,-122.5975,"1045","",1.00,0.00
4413,"CVG",39.04614278,-84.6621725,"1045","",1.00,0.00
4414,"ATL",33.64044444,-84.42694444,"1550","",1.00,0.00
4414,"MEM",35.04241667,-89.97666667,"1550","",1.00,0.00
4415,"CVG",39.04614278,-84.6621725,"1045","",1.00,0.00
4415,"SDF",38.17438889,-85.736,"1045","",1.00,0.00
4416,"TPA",27.97547222,-82.53325,"0740","0740",0.00,0.00
4416,"CVG",39.04614278,-84.6621725,"0740","0740",0.00,0.00
4417,"ATL",33.64044444,-84.42694444,"2340","",1.00,0.00
4417,"LAS",36.08036111,-115.1523333,"2340","",1.00,0.00
4418,"ATL",33.64044444,-84.42694444,"2005","",1.00,0.00
4418,"CVG",39.04614278,-84.6621725,"2005","",1.00,0.00
4419,"ATL",33.64044444,-84.42694444,"2230","",1.00,0.00
4419,"TLH",30.39652778,-84.35033333,"2230","",1.00,0.00
4420,"DCA",38.85208333,-77.03772222,"1935","",1.00,0.00
4420,"ATL",33.64044444,-84.42694444,"1935","",1.00,0.00
4421,"ATL",33.64044444,-84.42694444,"1130","",1.00,0.00
4421,"PNS",30.47330556,-87.18744444,"1130","",1.00,0.00
4422,"MSP",44.88054694,-93.2169225,"0700","0704",0.00,0.00
4422,"ATL",33.64044444,-84.42694444,"0700","0704",0.00,0.00
4423,"TPA",27.97547222,-82.53325,"1720","",1.00,0.00
4423,"ATL",33.64044444,-84.42694444,"1720","",1.00,0.00
4424,"BWI",39.17540167,-76.66819833,"1750","",1.00,0.00
4424,"CVG",39.04614278,-84.6621725,"1750","",1.00,0.00
4425,"CVG",39.04614278,-84.6621725,"2035","",1.00,0.00
4425,"ABQ",35.04022222,-106.6091944,"2035","",1.00,0.00
4426,"CVG",39.04614278,-84.6621725,"1440","",1.00,0.00
4426,"DCA",38.85208333,-77.03772222,"1440","",1.00,0.00
4427,"SAN",32.73355611,-117.1896567,"0625","",1.00,0.00
4427,"CVG",39.04614278,-84.6621725,"0625","",1.00,0.00
4428,"ATL",33.64044444,-84.42694444,"0840","0839",0.00,1.00
4428,"OAK",37.72129083,-122.2207167,"0840","0839",0.00,1.00
4429,"COS",38.80580556,-104.70025,"0930","",1.00,0.00
4429,"CVG",39.04614278,-84.6621725,"0930","",1.00,0.00
4430,"CVG",39.04614278,-84.6621725,"1500","",1.00,0.00
4430,"ALB",42.74811944,-73.80297861,"1500","",1.00,0.00
4431,"CVG",39.04614278,-84.6621725,"0910","0909",0.00,1.00
4431,"MCO",28.42888889,-81.31602778,"0910","0909",0.00,1.00
4432,"ATL",33.64044444,-84.42694444,"2130","",1.00,0.00
4432,"DCA",38.85208333,-77.03772222,"2130","",1.00,0.00
4433,"MLB",28.10275,-80.64580556,"1855","",1.00,0.00
4433,"ATL",33.64044444,-84.42694444,"1855","",1.00,0.00
4434,"BOS",42.3643475,-71.00517917,"1130","",1.00,0.00
4434,"DFW",32.89595056,-97.0372,"1130","",1.00,0.00
4435,"DFW",32.89595056,-97.0372,"1530","",1.00,0.00
4435,"PDX",45.58872222,-122.5975,"1530","",1.00,0.00
4436,"LAS",36.08036111,-115.1523333,"0055","0126",0.00,0.00
4436,"ATL",33.64044444,-84.42694444,"0055","0126",0.00,0.00
4437,"ATL",33.64044444,-84.42694444,"0830","0827",0.00,1.00
4437,"DEN",39.85840806,-104.6670019,"0830","0827",0.00,1.00
4438,"PHL",39.87195278,-75.24114083,"0535","0535",0.00,0.00
4438,"ATL",33.64044444,-84.42694444,"0535","0535",0.00,0.00
4439,"ATL",33.64044444,-84.42694444,"1305","",1.00,0.00
4439,"BNA",36.12447667,-86.67818222,"1305","",1.00,0.00
